Year_Qtr,Ohm_ID,Cust_ID,Cust_Key,Rep,State,Category,Revenue
2023_Q1,254,1440,Pm&M Electric Dba Titan Solar,Genki,CA,Screws,172
2023_Q3,254,1440,Pm&M Electric Dba Titan Solar,Genki,CA,Screws,90.3
2022_Q1,254,288,Pm & M Electric Dba Titan Sola,Genki,NV,Screws,860
2022_Q4,254,1160,Pm & M Electric Dba Titan Sola,Guy,KS,Screws,430
2022_Q1,254,271,Pm & M Electric Dba Titan Sola,Genki,CA,Screws,1720
2022_Q3,11230,791,"Plugpv, Llc - NY - 1",RyanW,NY,Screws,189.2
2023_Q4,11230,791,"Plugpv, Llc - NY - 1",RyanW,NY,Screws,129
2024_Q3,11230,2864,"Plugpv, Llc - FL - 1",RyanW,FL,Screws,43
2022_Q1,11230,366,Plug Pv Llc - NY - 1,RyanW,NY,Screws,137.6
2022_Q2,11230,774,Plug Pv Llc - MA - 1,RyanW,MA,Screws,473
2022_Q3,11230,774,Plug Pv Llc - MA - 1,RyanW,MA,Screws,946
2022_Q4,11230,774,Plug Pv Llc - MA - 1,RyanW,MA,Screws,731
2023_Q1,11230,774,Plug Pv Llc - MA - 1,RyanW,MA,Screws,43
2023_Q2,11230,774,Plug Pv Llc - MA - 1,RyanW,MA,Screws,1462
2023_Q4,11230,774,Plug Pv Llc - MA - 1,RyanW,MA,Screws,946
2022_Q1,11230,209,Plug Pv Llc - FL - 1,RyanW,FL,Screws,172
2022_Q2,11230,209,Plug Pv Llc - FL - 1,RyanW,FL,Screws,559
2022_Q3,11230,209,Plug Pv Llc - FL - 1,RyanW,FL,Screws,636.4
2022_Q4,11230,209,Plug Pv Llc - FL - 1,RyanW,FL,Screws,206.4
2023_Q1,11230,209,Plug Pv Llc - FL - 1,RyanW,FL,Screws,335.4
2023_Q2,11230,209,Plug Pv Llc - FL - 1,RyanW,FL,Screws,103.2
2023_Q3,11230,209,Plug Pv Llc - FL - 1,RyanW,FL,Screws,86
2023_Q4,11230,209,Plug Pv Llc - FL - 1,RyanW,FL,Screws,43
2023_Q4,1241,1971,Plug It In Systems - CA - 1,Genki,CA,Screws,516
2022_Q1,12735,526,Pioneer Valley Photo Voltaics,RyanW,MA,Screws,7.74
2022_Q2,12735,526,Pioneer Valley Photo Voltaics,RyanW,MA,Screws,43
2022_Q2,10315,651,Pioneer Solar - CA - 1,Genki,CA,Screws,51.6
2022_Q3,10315,651,Pioneer Solar - CA - 1,Genki,CA,Screws,51.6
2022_Q4,10315,651,Pioneer Solar - CA - 1,Genki,CA,Screws,51.6
2023_Q4,10315,651,Pioneer Solar - CA - 1,Genki,CA,Screws,129
2025_Q1,,3240,Pinnacle Electric Solar - CA -,Genki,CA,Screws,1.72
2023_Q3,36353,2488,Pine Tree Solar Cod - ME - 4,RyanW,ME,Screws,387
2023_Q4,36353,2488,Pine Tree Solar Cod - ME - 4,RyanW,ME,Screws,817
2022_Q1,36353,118,Pine Tree Solar - ME - 1,RyanW,ME,Screws,172
2022_Q2,36353,118,Pine Tree Solar - ME - 1,RyanW,ME,Screws,1462
2022_Q3,36353,118,Pine Tree Solar - ME - 1,RyanW,ME,Screws,1453.4
2022_Q4,36353,118,Pine Tree Solar - ME - 1,RyanW,ME,Screws,1154.55
2023_Q1,36353,118,Pine Tree Solar - ME - 1,RyanW,ME,Screws,473
2022_Q1,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,2433.8
2022_Q2,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,7628.2
2022_Q3,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,5938.3
2022_Q4,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,7064.9
2023_Q1,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,11885.2
2023_Q2,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,8181.18
2023_Q3,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,1978
2023_Q4,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,11670.2
2024_Q1,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,2605.8
2024_Q2,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,460.53
2024_Q3,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,43
2024_Q4,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,111.8
2025_Q1,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,157.38
2025_Q2,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,189.2
2025_Q3,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,103.2
2025_Q4,980,15,Photon Brothers - CO - 1,Genki,CO,Screws,430
2022_Q1,980,90,Photon Brothers - CA - 1,Genki,CA,Screws,172
2022_Q3,N/A,58,Photon Bros - CA - 1,Genki,CA,Screws,172
2022_Q4,N/A,58,Photon Bros - CA - 1,Genki,CA,Screws,301
2023_Q1,N/A,58,Photon Bros - CA - 1,Genki,CA,Screws,344
2023_Q4,N/A,58,Photon Bros - CA - 1,Genki,CA,Screws,172
2022_Q4,30364,1242,Phoenix Exteriors Llc - IL - 1,Guy,IL,Screws,43
2022_Q2,N/A,2622,Phillipsb 24 - NJ - 5,RyanW,NJ,Screws,129
2022_Q3,N/A,2622,Phillipsb 24 - NJ - 5,RyanW,NJ,Screws,1599.6
2022_Q4,N/A,2622,Phillipsb 24 - NJ - 5,RyanW,NJ,Screws,258
2023_Q1,N/A,2622,Phillipsb 24 - NJ - 5,RyanW,NJ,Screws,215
2024_Q3,N/A,2622,Phillipsb 24 - NJ - 5,RyanW,NJ,Screws,352.6
2024_Q2,401,2712,Phillip Jeremiah Llc Dba Preci,Genki,CA,Screws,189.2
2024_Q3,401,2712,Phillip Jeremiah Llc Dba Preci,Genki,CA,Screws,17.2
2022_Q3,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,215
2022_Q4,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,1204
2023_Q1,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,550.4
2023_Q2,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,1096.5
2023_Q3,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,1376
2023_Q4,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,1419
2024_Q1,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,352.6
2024_Q2,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,1944
2024_Q3,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,1290
2025_Q1,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,851.4
2025_Q2,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,3999
2025_Q3,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,2322
2025_Q4,39069,1077,Phase Out Electric - MA - 1,RyanW,MA,Screws,473
2022_Q3,39069,835,Phase Out Electric - CT - 1,RyanW,CT,Screws,1083.6
2023_Q1,39069,835,Phase Out Electric - CT - 1,RyanW,CT,Screws,215
2023_Q2,39069,835,Phase Out Electric - CT - 1,RyanW,CT,Screws,301
2023_Q4,39069,835,Phase Out Electric - CT - 1,RyanW,CT,Screws,688
2024_Q2,39069,835,Phase Out Electric - CT - 1,RyanW,CT,Screws,1247
2024_Q4,39069,835,Phase Out Electric - CT - 1,RyanW,CT,Screws,1591
2025_Q1,39069,835,Phase Out Electric - CT - 1,RyanW,CT,Screws,1548.86
2025_Q2,39069,835,Phase Out Electric - CT - 1,RyanW,CT,Screws,1990.9
2025_Q3,39069,835,Phase Out Electric - CT - 1,RyanW,CT,Screws,1333
2025_Q4,39069,835,Phase Out Electric - CT - 1,RyanW,CT,Screws,301
2024_Q2,36120,2654,Perry Automtin Dba Coastal Con,RyanW,FL,Screws,43
2023_Q2,N/A,1659,Perennial Renewables - ME - 1,RyanW,ME,Screws,8.6
2023_Q3,34184,1546,Peninsula Solar - MI - 1,Guy,MI,Screws,86
2022_Q1,15333,395,Penguin Home Solutions Inc. -,Genki,CA,Screws,34.4
2022_Q1,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,2236
2022_Q2,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,464.4
2022_Q3,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,877.2
2022_Q4,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,481.6
2023_Q1,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,103.2
2023_Q2,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,172
2023_Q3,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,309.6
2023_Q4,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,516
2024_Q1,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,206.4
2024_Q2,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,903
2024_Q3,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,387
2024_Q4,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,516
2025_Q1,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,438.6
2025_Q2,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,129
2025_Q3,27992,303,Peak Solar Designs - CO - 1,Genki,CO,Screws,258
2023_Q3,1793,1814,Pe Solar (Pure Energy) - NC -,RyanW,NC,Screws,37.84
2023_Q4,1793,1814,Pe Solar (Pure Energy) - NC -,RyanW,NC,Screws,17.2
2022_Q2,28294,555,Pci Renewables - WA - 1,Genki,WA,Screws,215
2022_Q3,28294,555,Pci Renewables - WA - 1,Genki,WA,Screws,129
2022_Q4,28294,555,Pci Renewables - WA - 1,Genki,WA,Screws,430
2023_Q1,28294,555,Pci Renewables - WA - 1,Genki,WA,Screws,103.2
2023_Q2,28294,555,Pci Renewables - WA - 1,Genki,WA,Screws,1281.4
2023_Q3,28294,555,Pci Renewables - WA - 1,Genki,WA,Screws,129
2023_Q4,28294,555,Pci Renewables - WA - 1,Genki,WA,Screws,215
2022_Q2,33116,788,Payoli Llc - FL - 1,RyanW,FL,Screws,43
2022_Q3,33116,788,Payoli Llc - FL - 1,RyanW,FL,Screws,172
2022_Q4,33116,788,Payoli Llc - FL - 1,RyanW,FL,Screws,375
2023_Q2,33116,788,Payoli Llc - FL - 1,RyanW,FL,Screws,150
2024_Q2,46666,2764,Patriot Power - TX - 1,Genki,TX,Screws,182.32
2024_Q3,46666,2764,Patriot Power - TX - 1,Genki,TX,Screws,43
2023_Q2,7048,1698,"Paradise Power Company, Inc - ",Genki,NM,Screws,43
2022_Q1,8234,504,"Paradise Energy Solutions, Llc",RyanW,VA,Screws,0.43
2022_Q4,8234,504,"Paradise Energy Solutions, Llc",RyanW,VA,Screws,172
2023_Q1,8234,504,"Paradise Energy Solutions, Llc",RyanW,VA,Screws,43
2022_Q2,8234,587,"Paradise Energy Solutions, Llc",RyanW,PA,Screws,473
2023_Q2,8234,587,"Paradise Energy Solutions, Llc",RyanW,PA,Screws,129
2023_Q3,8234,587,"Paradise Energy Solutions, Llc",RyanW,PA,Screws,150.5
2023_Q4,8234,587,"Paradise Energy Solutions, Llc",RyanW,PA,Screws,43
2024_Q3,8234,587,"Paradise Energy Solutions, Llc",RyanW,PA,Screws,1376
2024_Q4,8234,587,"Paradise Energy Solutions, Llc",RyanW,PA,Screws,516
2023_Q4,8234,1186,"Paradise Energy Solutions, Llc",Guy,OH,Screws,1075
2024_Q1,8234,1186,"Paradise Energy Solutions, Llc",Guy,OH,Screws,86
2025_Q2,8234,1186,"Paradise Energy Solutions, Llc",Guy,OH,Screws,172
2022_Q1,8234,337,"Paradise Energy Solutions, Llc",RyanW,NY,Screws,12.9
2022_Q3,8234,337,"Paradise Energy Solutions, Llc",RyanW,NY,Screws,180.6
2023_Q3,8234,337,"Paradise Energy Solutions, Llc",RyanW,NY,Screws,25.8
2023_Q4,8234,337,"Paradise Energy Solutions, Llc",RyanW,NY,Screws,43
2023_Q2,8234,1172,"Paradise Energy Solutions, Llc",RyanW,MD,Screws,215
2023_Q3,8234,1172,"Paradise Energy Solutions, Llc",RyanW,MD,Screws,645
2024_Q1,8234,1172,"Paradise Energy Solutions, Llc",RyanW,MD,Screws,172
2024_Q4,8234,1172,"Paradise Energy Solutions, Llc",RyanW,MD,Screws,172
2025_Q2,8234,1172,"Paradise Energy Solutions, Llc",RyanW,MD,Screws,43
2022_Q2,8234,737,Paradise Energy Solutions - NY,RyanW,NY,Screws,68.8
2025_Q1,,3242,Paradigm Roofing - TX - 1,Genki,TX,Screws,275.2
2023_Q2,41324,1650,Panasun Llc - FL - 1,RyanW,FL,Screws,86
2024_Q3,41324,1650,Panasun Llc - FL - 1,RyanW,FL,Screws,43
2024_Q1,38157,2550,Pamlico Solar - NC - 1,RyanW,NC,Screws,129
2022_Q1,11230,310,Palmetto Solar Dba Palmetto Cl,RyanW,FL,Screws,129
2022_Q1,11230,89,Palmetto Solar Dba Palmetto Cl,RyanW,FL,Screws,129
2022_Q1,11230,40,Palmetto Solar - SC - 1,RyanW,SC,Screws,40.85
2022_Q1,11230,165,Palmetto Solar - NC - 1,RyanW,NC,Screws,129.8
2022_Q1,11230,88,Palmetto Solar - MD - 1,RyanW,MD,Screws,44.72
2023_Q1,11230,1554,"Palmetto Clean Technology, Inc",RyanW,VA,Screws,103.2
2022_Q1,11230,431,"Palmetto Clean Technology, Inc",RyanW,SC,Screws,348.3
2022_Q3,11230,431,"Palmetto Clean Technology, Inc",RyanW,SC,Screws,86
2023_Q1,11230,431,"Palmetto Clean Technology, Inc",RyanW,SC,Screws,34.4
2022_Q1,11230,525,"Palmetto Clean Technology, Inc",RyanW,PA,Screws,344
2022_Q2,11230,525,"Palmetto Clean Technology, Inc",RyanW,PA,Screws,43
2022_Q3,11230,525,"Palmetto Clean Technology, Inc",RyanW,PA,Screws,172
2022_Q4,11230,525,"Palmetto Clean Technology, Inc",RyanW,PA,Screws,172
2024_Q3,11230,2813,"Palmetto Clean Technology, Inc",Genki,NV,Screws,135.45
2022_Q2,11230,559,"Palmetto Clean Technology, Inc",Genki,NM,Screws,43
2022_Q3,11230,1017,"Palmetto Clean Technology, Inc",RyanW,NC,Screws,344
2022_Q4,11230,1017,"Palmetto Clean Technology, Inc",RyanW,NC,Screws,103.2
2022_Q2,11230,811,"Palmetto Clean Technology, Inc",Guy,MI,Screws,43
2022_Q3,11230,811,"Palmetto Clean Technology, Inc",Guy,MI,Screws,86
2022_Q1,11230,518,"Palmetto Clean Technology, Inc",Guy,IL,Screws,129
2022_Q2,11230,518,"Palmetto Clean Technology, Inc",Guy,IL,Screws,172
2022_Q4,11230,518,"Palmetto Clean Technology, Inc",Guy,IL,Screws,86
2022_Q1,11230,479,"Palmetto Clean Technology, Inc",RyanW,GA,Screws,58.05
2022_Q2,11230,479,"Palmetto Clean Technology, Inc",RyanW,GA,Screws,464.4
2022_Q4,11230,479,"Palmetto Clean Technology, Inc",RyanW,GA,Screws,43
2023_Q1,11230,479,"Palmetto Clean Technology, Inc",RyanW,GA,Screws,86
2022_Q1,11230,394,"Palmetto Clean Technology, Inc",RyanW,FL,Screws,215
2022_Q2,11230,394,"Palmetto Clean Technology, Inc",RyanW,FL,Screws,448.06
2022_Q3,11230,394,"Palmetto Clean Technology, Inc",RyanW,FL,Screws,335.4
2022_Q4,11230,394,"Palmetto Clean Technology, Inc",RyanW,FL,Screws,172
2023_Q1,11230,394,"Palmetto Clean Technology, Inc",RyanW,FL,Screws,146.2
2022_Q4,11230,509,"Palmetto Clean Technology, Inc",Genki,CO,Screws,51.6
2022_Q3,11230,863,"Palmetto Clean Technology, Inc",Genki,TX,Screws,86
2022_Q4,11230,1241,"Palmetto Clean Technology, Inc",RyanW,RI,Screws,86
2023_Q1,11230,1241,"Palmetto Clean Technology, Inc",RyanW,RI,Screws,86
2022_Q2,11230,389,"Palmetto Clean Technology, Inc",Guy,OH,Screws,43
2022_Q3,11230,389,"Palmetto Clean Technology, Inc",Guy,OH,Screws,14.19
2022_Q2,11230,703,"Palmetto Clean Technology, Inc",RyanW,NC,Screws,10.32
2022_Q3,11230,703,"Palmetto Clean Technology, Inc",RyanW,NC,Screws,335.4
2022_Q2,11230,575,"Palmetto Clean Technology, Inc",RyanW,MA,Screws,688
2022_Q3,11230,575,"Palmetto Clean Technology, Inc",RyanW,MA,Screws,430
2022_Q4,11230,575,"Palmetto Clean Technology, Inc",RyanW,MA,Screws,1075
2023_Q1,11230,575,"Palmetto Clean Technology, Inc",RyanW,MA,Screws,258
2023_Q1,11230,1542,"Palmetto Clean Technology, Inc",Guy,IL,Screws,61.92
2022_Q2,11230,649,"Palmetto Clean Technology, Inc",RyanW,GA,Screws,34.4
2023_Q1,11230,1381,Palmetto Clean Technology Inc,Guy,OH,Screws,319.92
2023_Q2,11230,1381,Palmetto Clean Technology Inc,Guy,OH,Screws,68.8
2023_Q1,11230,1508,Palmetto Clean Technology Inc,Genki,CA,Screws,17.2
2022_Q1,11230,517,Palmetto Clean Technology - VA,RyanW,VA,Screws,137.6
2024_Q1,11230,517,Palmetto Clean Technology - VA,RyanW,VA,Screws,129
2023_Q4,11230,1970,Palmetto Clean Technology - TX,Genki,TX,Screws,232.2
2024_Q1,11230,1970,Palmetto Clean Technology - TX,Genki,TX,Screws,94.6
2024_Q3,11230,1970,Palmetto Clean Technology - TX,Genki,TX,Screws,6.88
2023_Q4,11230,2065,Palmetto Clean Technology - SC,RyanW,SC,Screws,34.4
2023_Q2,11230,1723,Palmetto Clean Technology - PA,RyanW,PA,Screws,86
2023_Q3,11230,1723,Palmetto Clean Technology - PA,RyanW,PA,Screws,3.44
2023_Q4,11230,1723,Palmetto Clean Technology - PA,RyanW,PA,Screws,0.43
2024_Q1,11230,1723,Palmetto Clean Technology - PA,RyanW,PA,Screws,431.29
2024_Q2,11230,1723,Palmetto Clean Technology - PA,RyanW,PA,Screws,2.15
2024_Q3,11230,1723,Palmetto Clean Technology - PA,RyanW,PA,Screws,430.43
2025_Q1,11230,1723,Palmetto Clean Technology - PA,RyanW,PA,Screws,430
2025_Q2,11230,1723,Palmetto Clean Technology - PA,RyanW,PA,Screws,-430
2023_Q2,11230,1754,Palmetto Clean Technology - OH,Guy,OH,Screws,129
2023_Q3,11230,1754,Palmetto Clean Technology - OH,Guy,OH,Screws,51.6
2023_Q4,11230,1754,Palmetto Clean Technology - OH,Guy,OH,Screws,86
2024_Q1,11230,1754,Palmetto Clean Technology - OH,Guy,OH,Screws,107.5
2024_Q2,11230,1754,Palmetto Clean Technology - OH,Guy,OH,Screws,17.2
2024_Q4,11230,1754,Palmetto Clean Technology - OH,Guy,OH,Screws,38.7
2024_Q1,11230,1977,Palmetto Clean Technology - NJ,RyanW,NJ,Screws,0.43
2025_Q1,11230,1977,Palmetto Clean Technology - NJ,RyanW,NJ,Screws,1.72
2023_Q3,11230,1947,Palmetto Clean Technology - NC,RyanW,NC,Screws,34.4
2023_Q4,11230,1947,Palmetto Clean Technology - NC,RyanW,NC,Screws,275.2
2024_Q1,11230,1947,Palmetto Clean Technology - NC,RyanW,NC,Screws,903
2024_Q2,11230,1947,Palmetto Clean Technology - NC,RyanW,NC,Screws,189.2
2024_Q3,11230,1947,Palmetto Clean Technology - NC,RyanW,NC,Screws,133.3
2024_Q4,11230,1947,Palmetto Clean Technology - NC,RyanW,NC,Screws,133.3
2023_Q2,11230,1676,Palmetto Clean Technology - MI,Guy,MI,Screws,43
2023_Q4,11230,1676,Palmetto Clean Technology - MI,Guy,MI,Screws,258
2024_Q1,11230,1676,Palmetto Clean Technology - MI,Guy,MI,Screws,86
2024_Q3,11230,2969,Palmetto Clean Technology - MD,RyanW,MD,Screws,43
2023_Q2,11230,1612,Palmetto Clean Technology - MA,RyanW,MA,Screws,1161
2023_Q3,11230,1612,Palmetto Clean Technology - MA,RyanW,MA,Screws,1204
2023_Q4,11230,1612,Palmetto Clean Technology - MA,RyanW,MA,Screws,258
2024_Q2,11230,2713,Palmetto Clean Technology - IL,Guy,IL,Screws,61.92
2024_Q3,11230,2713,Palmetto Clean Technology - IL,Guy,IL,Screws,43
2024_Q4,11230,2713,Palmetto Clean Technology - IL,Guy,IL,Screws,86
2025_Q2,11230,2713,Palmetto Clean Technology - IL,Guy,IL,Screws,13.76
2023_Q4,11230,2208,Palmetto Clean Technology - GA,RyanW,GA,Screws,189.2
2024_Q1,11230,2208,Palmetto Clean Technology - GA,RyanW,GA,Screws,238.65
2024_Q2,11230,2208,Palmetto Clean Technology - GA,RyanW,GA,Screws,25.8
2024_Q3,11230,2208,Palmetto Clean Technology - GA,RyanW,GA,Screws,86
2023_Q2,11230,1773,Palmetto Clean Technology - FL,RyanW,FL,Screws,129
2023_Q3,11230,1773,Palmetto Clean Technology - FL,RyanW,FL,Screws,173.72
2023_Q4,11230,1773,Palmetto Clean Technology - FL,RyanW,FL,Screws,301
2024_Q1,11230,1773,Palmetto Clean Technology - FL,RyanW,FL,Screws,430
2024_Q2,11230,1773,Palmetto Clean Technology - FL,RyanW,FL,Screws,524.6
2024_Q3,11230,1773,Palmetto Clean Technology - FL,RyanW,FL,Screws,516
2024_Q2,11230,2656,Palmetto Clean Technology - CT,RyanW,CT,Screws,34.4
2023_Q3,11230,1898,Palmetto Clean Technology - CA,Genki,CA,Screws,68.8
2025_Q3,11230,1898,Palmetto Clean Technology - CA,Genki,CA,Screws,43
2023_Q1,11230,1234,Palmetto Clean Technologies -,RyanW,PA,Screws,645
2022_Q1,11230,242,Palmetto - MA - 1,RyanW,MA,Screws,64.5
2022_Q2,11230,640,"Palmetto  Clean Technology, In",RyanW,PA,Screws,1.29
2022_Q3,11230,640,"Palmetto  Clean Technology, In",RyanW,PA,Screws,1.29
2022_Q4,11230,640,"Palmetto  Clean Technology, In",RyanW,PA,Screws,3.44
2023_Q1,11230,640,"Palmetto  Clean Technology, In",RyanW,PA,Screws,1.29
2023_Q2,11230,640,"Palmetto  Clean Technology, In",RyanW,PA,Screws,0.86
2022_Q1,11230,423,"Palmetto  Clean Technology, In",RyanW,NJ,Screws,1.29
2022_Q2,11230,423,"Palmetto  Clean Technology, In",RyanW,NJ,Screws,2.15
2023_Q2,11230,1655,Palmetto  Clean Technology - P,RyanW,PA,Screws,3.01
2023_Q4,36903,1899,Paic Solar - TX - 1,Genki,TX,Screws,232.2
2022_Q4,2063,1179,Pacific View Electric ***Cod**,Genki,CA,Screws,215
2024_Q1,222,499,Pacific Sun Technologies Inc -,Genki,CA,Screws,464.4
2024_Q1,1235,2551,Pacific Sky Solar - CA - 1,Genki,CA,Screws,466.12
2024_Q2,1235,2551,Pacific Sky Solar - CA - 1,Genki,CA,Screws,49.88
2024_Q3,1235,2551,Pacific Sky Solar - CA - 1,Genki,CA,Screws,240.8
2024_Q4,1235,2551,Pacific Sky Solar - CA - 1,Genki,CA,Screws,417.1
2025_Q1,1235,2551,Pacific Sky Solar - CA - 1,Genki,CA,Screws,90.3
2022_Q3,692,1066,Pacific Energy Network  Llc Db,Guy,MO,Screws,387
2022_Q3,692,1067,Pacific Energy Network  Llc Db,Guy,KS,Screws,86
2022_Q3,692,1076,Pacific Energy Network  Llc Db,Genki,CA,Screws,384.85
2022_Q4,692,1076,Pacific Energy Network  Llc Db,Genki,CA,Screws,163.4
2022_Q3,692,916,Pacific Energy Network  Llc -,Guy,MO,Screws,1529.94
2022_Q2,692,574,Pacific Energy Network  Llc -,Genki,CA,Screws,137.6
2022_Q4,40252,1194,Pacific Allied Group - CA - 1,Genki,CA,Screws,133.3
2023_Q1,27256,1431,Our World Energy - TX - 1,Genki,TX,Screws,137.6
2023_Q2,27256,1431,Our World Energy - TX - 1,Genki,TX,Screws,43
2022_Q3,27256,899,Our World Energy - NM - 1,Genki,NM,Screws,43
2023_Q3,27256,899,Our World Energy - NM - 1,Genki,NM,Screws,430
2022_Q4,27256,241,Our World Energy - AZ - 1,Genki,AZ,Screws,430
2025_Q2,,3397,Otg Electric Llc - WA - 1,Genki,WA,Screws,43
2024_Q3,11010,2814,Orlando - Ray - FL - 1,RyanW,FL,Screws,8.6
2024_Q1,44930,2552,Orius Solar Care - TX - 1,Genki,TX,Screws,55.04
2022_Q4,33099,1237,Optimus Solar - FL - 1,RyanW,FL,Screws,86
2023_Q1,33099,1237,Optimus Solar - FL - 1,RyanW,FL,Screws,43
2025_Q1,33099,1237,Optimus Solar - FL - 1,RyanW,FL,Screws,64.5
2023_Q3,37674,1858,Opal Energy Group - PA - 1,RyanW,PA,Screws,2.15
2022_Q2,37674,327,Opal Energy Group - NJ - 1,RyanW,NJ,Screws,0.43
2022_Q3,37674,327,Opal Energy Group - NJ - 1,RyanW,NJ,Screws,4.3
2022_Q4,37674,327,Opal Energy Group - NJ - 1,RyanW,NJ,Screws,1.29
2023_Q1,37674,327,Opal Energy Group - NJ - 1,RyanW,NJ,Screws,3.87
2023_Q2,37674,327,Opal Energy Group - NJ - 1,RyanW,NJ,Screws,12.04
2022_Q1,30569,524,Onsite Energy Inc - NY - 1,RyanW,NY,Screws,77.4
2023_Q3,30569,524,Onsite Energy Inc - NY - 1,RyanW,NY,Screws,77.4
2023_Q4,30569,524,Onsite Energy Inc - NY - 1,RyanW,NY,Screws,103.2
2024_Q3,30569,2971,Onsite Energy Inc - NJ - 1,RyanW,NJ,Screws,511.7
2022_Q2,30569,198,Onsite Energy - MT - 1,Genki,MT,Screws,258
2022_Q3,30569,198,Onsite Energy - MT - 1,Genki,MT,Screws,206.4
2023_Q1,30569,198,Onsite Energy - MT - 1,Genki,MT,Screws,335.4
2023_Q2,30569,198,Onsite Energy - MT - 1,Genki,MT,Screws,258
2024_Q3,30569,198,Onsite Energy - MT - 1,Genki,MT,Screws,731
2022_Q3,32401,891,Onpoint Solar Power - TX - 1,Genki,TX,Screws,1935
2023_Q2,27256,1626,One World Energy - TX - 1,Genki,TX,Screws,86
2023_Q3,27256,1626,One World Energy - TX - 1,Genki,TX,Screws,430
2023_Q4,27256,1626,One World Energy - TX - 1,Genki,TX,Screws,258
2024_Q2,27256,1626,One World Energy - TX - 1,Genki,TX,Screws,43
2024_Q3,27256,1626,One World Energy - TX - 1,Genki,TX,Screws,215
2025_Q1,27256,1626,One World Energy - TX - 1,Genki,TX,Screws,44.72
2024_Q2,27256,2657,One World Energy - NM - 1,Genki,NM,Screws,86
2024_Q3,27256,2657,One World Energy - NM - 1,Genki,NM,Screws,1505
2024_Q4,27256,2657,One World Energy - NM - 1,Genki,NM,Screws,387
2025_Q1,27256,2657,One World Energy - NM - 1,Genki,NM,Screws,86
2025_Q3,27256,2657,One World Energy - NM - 1,Genki,NM,Screws,86
2024_Q3,27256,2815,One World Energy - CO - 1,Genki,CO,Screws,189.2
2025_Q1,27256,2815,One World Energy - CO - 1,Genki,CO,Screws,43
2024_Q3,27256,2816,One World Energy - AZ - 1,Genki,AZ,Screws,705.2
2025_Q1,,3174,One Sun Solar - CA - 1,Genki,CA,Screws,56.76
2023_Q2,32401,1601,On Point Solar Power Llc - TX,Genki,TX,Screws,430
2022_Q1,32401,292,On Point Solar Power Llc - AZ,Genki,AZ,Screws,263.59
2022_Q2,32401,292,On Point Solar Power Llc - AZ,Genki,AZ,Screws,497.08
2022_Q3,32401,292,On Point Solar Power Llc - AZ,Genki,AZ,Screws,43
2022_Q4,32401,292,On Point Solar Power Llc - AZ,Genki,AZ,Screws,258
2023_Q1,32401,292,On Point Solar Power Llc - AZ,Genki,AZ,Screws,1376
2023_Q2,32401,292,On Point Solar Power Llc - AZ,Genki,AZ,Screws,1290
2023_Q2,32401,1785,On Point Solar Power - AZ - 1,Genki,AZ,Screws,430
2023_Q3,32401,1785,On Point Solar Power - AZ - 1,Genki,AZ,Screws,2279
