Customer,State,Cust_ID,PC #,Dist_Code,Rep,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Total
Pm & M Electric Dba Titan Sola,AZ,287,8756,1,Genki,1804,5984.3,,,,,,,,,,,,,,,7788.3
Integrity Solar,NY,286,1670,1,RyanW,1377.4,4073.14,1995,4391,356.6,3765.4,2608.8,5928.2,580,1581,4382.2,535.63,,,,,31574.37
Executive Power,MD,285,9106,1,RyanW,3393.9,3911.84,,,,,,,,,,,,,,,7305.74
"Elite Solar Arp Solutions, Llc",TX,284,1987,1,Genki,321.18,1008.76,1193.37,,,,223.4,982.48,,,,,,,,,3729.19
Design 1 Group,WV,283,6058,1,RyanW,164.56,,,,,,,,,,,,,,,,164.56
Cod Solar Earth Inc,CA,282,7605,1,Genki,166,,,,,,59.94,,,,,,,,,,225.94
Sustainable Revolution Dba Sun,AZ,294,8808,1,Genki,817.28,913,2053.6,3179,2771,716.6,,,,,,,,,,,10450.48
Solar Energy Systems & Service,FL,293,8018,1,RyanW,821.8,,,,41.5,,,,,,518.65,,339.4,,,,1721.35
On Point Solar Power Llc,AZ,292,8756,1,Genki,2134.21,3784.63,411,2062,1389.68,1290,,,,,,,,,,,11071.52
Fastrac,NV,291,4090,1,Genki,1458,765.08,,,,,,,,,,,,,,,2223.08
Brick 07,NJ,2633,0,5,RyanW,3290,,1697,90.2,,,,,451,,,,,,,,5528.2
American - Pueblo,CO,290,6026,1,Genki,58.6,,,,,,,,,,,,,,,,58.6
**Cod** Smart Wave Solar,CO,289,1875,1,Genki,739.5,131.4,,,,,,,,,,,,,,,870.9
Solar States Llc,NJ,298,5887,1,RyanW,5.16,175.28,117.01,66.4,116.2,,54.18,38.64,9.02,18.04,22.55,27.06,22.55,22.55,81.18,54.12,829.94
Namaste Solar Electric,CO,297,1875,1,Genki,36,,,,,,,,,,,,,,,,36
Inty Power,AZ,296,8756,1,Genki,708.38,670.77,626.51,36,36,,,129,,305,,,,,,,2511.66
Blue Raven Solar,CO,295,1875,1,Genki,11.35,16.6,8.3,4.15,16.6,,,,206.4,,,,,,,,263.4
Sunpower,CT,307,4984,1,RyanW,170.5,458.8,1032.5,,4902.6,,,,,,,,,,,,6564.4
Solar Champs,FL,306,4560,1,RyanW,166,166,,,,,,,,,,,,,,,332
Skyline Solar/Cod,NJ,305,5887,1,RyanW,8.66,1028.19,,,,,,,,,,,,,,,1036.85
Rooftop Power Llc,RI,304,224,1,RyanW,2286,360.8,928,1160,,,,,,,,,,,308,,5042.8
Peak Solar Designs,CO,303,6026,1,Genki,3030.5,634.65,1133.93,663.2,137.25,228.75,411.75,643.03,233.46,1002.22,418.57,565.61,506.25,147.04,312.12,,10068.33
J Sun Pv,MO,302,3584,1,Guy,670.2,985,1144.74,847.88,,531,,,,,,,,,,,4178.82
Emt Renewable Llc,PA,301,5887,1,RyanW,3247.25,,1238.05,2102.39,,,,,,,,,,,,,6587.69
Cod Sales,ID,300,756,1,Genki,83,,,,,,,,,,,,498.4,,,,581.4
Boost Electric,TX,299,236,1,Genki,348,,,,,,,,,,,,,,,,348
Palmetto Solar Dba Palmetto Cl,FL,310,8018,1,RyanW,580,,,,,,,,,,,,,,,,580
Energy Technology Services,FL,309,5621,1,RyanW,796.4,221.3,,385.2,,,,166,,266.4,249.2,,,43,,,2127.5
Devlin Contracting & Maintenan,NH,308,4991,1,RyanW,154.8,1538.4,1006.2,,399.6,2045.2,799.2,756.2,446.8,,,,,,,,7146.4
Source Solar,IA,318,987,1,Guy,40,,,,,,,,90.2,,,,83,,,,213.2
Quantum Solar Power,TX,317,1987,1,Genki,184.91,,,,,,,,,,,,,,,,184.91
Nexus Energy Systems,CA,316,6435,1,Genki,992.6,344,86,,,163.4,235.4,324,,,,,,,,,2145.4
New Day Energy Llc,MA,2494,0,4,RyanW,1040,1408,2196,1954,414,,,,,,,,,,,,7012
Impact Energy,CO,315,1875,1,Genki,37.15,,4.3,,,,,,,,,,,,,86,127.45
Fresh Home/Brothers Reidhead,AZ,314,8756,1,Genki,492.17,,,,,,,,,,,,,,,,492.17
Excela Solar,TX,313,1987,1,Genki,59.05,,,,,,,,,,,,,,,,59.05
Elemental Energy,OR,312,5971,1,Genki,322.2,,,74.88,,109.92,,,,,,,,,,,507
Atlantic Key Energy,AR,311,8018,1,Guy,1783,,,,,,,,,,,,,,,,1783
Sunrun Installation Services,CA,325,7605,1,Genki,,893.6,905,412.7,,,,,,,,,,,,,2211.3
Solar Planet,KS,324,3584,1,Guy,363.52,,,458,,,,,,,,,,,,,821.52
Marc Jones Construction Llc Db,SC,323,1132,1,RyanW,889.4,,,,,,,,,,,,,,,,889.4
Green Leaf Solar & Electric,CA,322,7492,1,Genki,1255.5,146.1,,,,,,,,,,,,,,,1401.6
Freedom Solar,CO,321,1875,1,Genki,239.4,1400,2088,755.8,2606.4,1589.2,,,,,,,,,,,8678.8
Assured Contracting Llc,FL,320,4560,1,RyanW,367.3,,,,,,,,,,,,,,,,367.3
All Phase - Stroudsburg,PA,319,3584,1,RyanW,65.1,2259.25,,,,,,,,,,,,,,,2324.35
Wells Solar & Electrical Svs L,TX,331,236,1,Genki,446.8,2080.6,,,,,,,,,,,,,,,2527.4
Sunergy,TX,330,237,1,Genki,10281,24297,57979.92,14097.3,2082.92,1530.8,,,,,,,,,,,110268.94
Solar Energy World,FL,329,8018,1,RyanW,1512.4,559.2,2031.42,683.6,926.44,1193.18,2441.38,3335.6,913,,,,,,,,13596.22
Smart Energy Solutions - Goodl,TX,328,4391,1,Genki,511.56,,,,,,,,,,,,,,,,511.56
Opal Energy Group,NJ,327,5887,1,RyanW,,762.1,8237.12,2861.62,8216.88,11581.38,,,,,,,,,,,31659.1
Grne Solar,NE,326,5415,1,Guy,3532.68,,1132.8,1244,844,220,60,,,,,,,,,,7033.48
Devlin Contracting & Maint Inc,MA,2523,0,4,RyanW,922,-64,498,498,,,,779,,,991,245,,270.6,90.2,,4229.8
Zenernet Llc,MO,341,3584,1,Guy,1462.48,,,,,,,,,,,,,,,,1462.48
Trismart Solar,NM,340,148,1,Genki,43,,,,,,,,,,,,,,,,43
The Solar Cowboys,TX,339,237,1,Genki,286.58,,2085.75,1221.65,251.2,2763,,,,258,206.4,,,,,,7072.58
"Property Services Warranty, In",FL,338,4560,1,RyanW,644.4,,,,,,,,,,,,,,,,644.4
"Paradise Energy Solutions, Llc",NY,337,8460,1,RyanW,65.1,,784.94,,,,116,351,,,,,,,,,1317.04
Infinite Solar Of El Paso Llc,TX,336,1987,1,Genki,214.38,,,,,,,,,,,,,,,,214.38
Future Energy Solar -  Cod,MA,2510,0,4,RyanW,368,368,998,122,,,1652,79,4131.05,,,,,,,,7718.05
Freedom Solar Tx,FL,335,236,1,RyanW,9546.8,1328,1328,1244,,,,,,,,,,,,,13446.8
Esa Solar Energy Llc,FL,334,5621,1,RyanW,273.6,,956.88,,,,,,,,,,,,,,1230.48
Encor Solar,MO,333,3584,1,Guy,896.32,1835.33,10338.2,4307.81,,,,,,,,,,,,,17377.66
Consolidated Hudson Electric,NY,332,1670,1,RyanW,133.2,,,,232,,,,,,,,,,,,365.2
"Zenernet, Llc",TX,348,236,1,Genki,203,,,,,,,,,,,,,,,,203
Tri State Solar Services,NJ,347,1670,1,RyanW,257,,,,,,,,,,,,,,,,257
Suncommon Rbk,NY,346,120,1,RyanW,851.2,,,,,,,,,,,,,,,,851.2
Starry Solar,OK,345,5364,1,Guy,1392,79.2,664,884,1529.96,1436,2219,476,,,,,,,,,8680.16
Next Door Home Upgrades,CA,344,1024,1,Genki,548.24,,,133.2,169,245,,,2539.2,,180.4,90.2,,777.6,1375,266.4,6324.24
Lunex Power Inc,FL,343,8018,1,RyanW,672.3,86,310,602,129,651.3,98.45,,8493.76,11692.33,0,,947.1,,,,23682.24
Grounded Llc,MD,342,9106,1,RyanW,166,,,494,,,,,,,,,,,,,660
Solar Sme,PA,357,236,1,RyanW,5177.13,9389.49,7326.48,4099.34,5719.14,703.99,811.29,,,,,,,,,,33226.86
Solar Planet Llc,FL,356,5621,1,RyanW,1155.8,,893.6,66.6,,,,,,,,,,,,,2116
Skyline Solar Llc,MA,355,224,1,RyanW,1087.53,1392.7,3557.3,9479.78,3381.3,9650.1,7090.2,5093.8,,3417.32,721.6,1353,1443.2,2525.6,2164.8,1533.4,53891.63
Renu Energy Solutions,NC,354,6058,1,RyanW,1328,2877.2,5687,8107.4,11890.4,18138.08,,21503.14,1353,,451,,5.16,,,,71340.38
Marc Jones Construction Llc Db,GA,353,1132,1,RyanW,2685,,,,,,,,,,,,,,,,2685
La Solar Group,TX,352,237,1,Genki,3142.91,,461,86,,,,,,,,,,,,,3689.91
Greater Texas Solar,TX,351,236,1,Genki,533.5,1031,627.2,,,,,,,,,,,,,,2191.7
Excel,FL,350,5888,1,RyanW,460.4,854.8,223.4,,,,,,,,,,,,,,1538.6
Exact Solar,PA,349,5887,1,RyanW,3950.6,,26075.32,16861.38,9913.92,22286.08,8242.15,10234.67,9108.62,,1.44,,,,,,106674.18
Solar Solution Az Llc,AZ,362,8808,1,Genki,3532.82,2426.38,4209.99,2663.6,2662.9,2521.05,445.24,,,,,,,,,,18461.98
Sky Blue Energy,TX,361,237,1,Genki,86,403,,,,,581,,,,,,,,,,1070
Gottschalk Solutions Llc,NY,360,1670,1,RyanW,90.2,,,1426.4,,464,,,,,,,,,,,1980.6
Cod - Sun Harvest Energy,FL,359,8018,1,RyanW,288,,,,,,,,,,,,,,,,288
Az Sun Services,AZ,358,8756,1,Genki,1305.16,,,,,,,,,,,,,,,,1305.16
Sunnymac,NJ,368,5887,1,RyanW,99.6,22423.96,5202.4,336.3,250.08,170.3,,83,13.53,,,,,,,,28579.17
Solcium Solar Llc,FL,367,5621,1,RyanW,829,3194.74,6885.82,7165.12,4423.52,3515.7,4047.4,988,,,,,,,,,31049.3
Plug Pv Llc,NY,366,120,1,RyanW,972.8,36,,,,,,,,,,,,,,,1008.8
Green Star Power Llc,TX,365,236,1,Genki,638.63,2054.4,311.32,771.5,242.7,1008,349.4,301.6,18.32,,,137.06,,,186.9,,6019.83
Cod Pacific Solar Homes,CA,364,7605,1,Genki,166,252,378,1134,504,1105.4,706,241.4,43,,83,,,,,,4612.8
Ce Team Inc,NJ,363,5887,1,RyanW,35.64,55.82,9.09,102.26,55.46,,,86.3,,0.86,,0.86,,,,,346.29
Vision Solar,MA,373,224,1,RyanW,3500,2062,7556,790,,,1392,830,,,,,,,,,16130
Solar Sage,FL,372,5621,1,RyanW,83,458.2,1815.52,1488.3,2995.32,,,,,,,,,,,,6840.34
Neal Electric,NH,371,4991,1,RyanW,870,72,,3101.8,2792.6,1400.6,464,,180.4,,513.4,,,,,,9394.8
Empwr Solar,VA,370,6408,1,RyanW,936.6,34.4,,216.72,,185.76,664.4,,,,,,,,,,2037.88
Accord Power,NY,369,5887,1,RyanW,44.8,,,24.9,415,34.42,51.38,253.7,19.35,86.91,382.39,133.82,85.69,63.14,130.79,13.53,1739.82
Everguard Solar,NM,377,148,1,Genki,83,,41.5,,,,,,,,,,,,,,124.5
Energy One,MO,376,3584,1,Guy,399.6,901.7,887.3,,,,,,,,,,,,,,2188.6
Cod-Vision Solar,AZ,375,8756,1,Genki,4632.4,3967,430,,,487,,,,,,,,,,,9516.4
*Cod - Project Solar,FL,374,8018,1,RyanW,623,,,,,75.62,,,,,,,,,,,698.62
Yes! Solar Solutions,NC,385,6058,1,RyanW,539.1,1121.4,,,,373.8,183.58,928,667.6,,,180.4,,,,,3993.88
Sunpro,TX,384,3273,1,Genki,166,,,,,,,,,,,,,,,,166
Oej Electric Llc,AZ,383,8756,1,Genki,288.64,1939.55,9815.01,5565.84,354.5,,,,,,,,,,,,17963.54
Mountain Power Solutions,CO,382,2685,1,Genki,24.9,130.1,213.9,110.7,136.9,202.1,36,587.55,18.04,16.6,31.57,36.08,18.04,54.12,85.69,126.28,1828.57
Momentum Solar,AZ,381,8756,1,Genki,332,,,,,,,,,,,,,,,,332
Mirasol Fafco Solar Inc.,FL,380,8018,1,RyanW,720,1080.4,5232.6,3717,6907.08,4254,3615.6,468.3,3348,3901.2,721.6,,,,,,33965.78
Independent Green Technologies,FL,379,8018,1,RyanW,2139,,,,,,,,,,,,,,,,2139
City - San Leandro,CA,378,8064,1,Genki,1620,415,,,,,,,,,,,,,,,2035
Sunpower Corp.,CA,393,5040,1,Genki,1620,498,,,1767.5,322.5,,,,,,,,,,,4208
Solar Sme,NC,392,236,1,RyanW,1870.11,1794.24,,3562.18,1638.49,442.33,,,,,,,,,,,9307.35
Second Generation Energy,MA,2481,0,4,RyanW,36,,,332,,288,,,,,162,494,,,,,1312
Reanimate Contractors,NJ,391,5887,1,RyanW,2068.44,11744.67,4544.19,12445.46,3987.4,1.29,193.3,,,,,,,,,,34984.75
Pm&M Electric Dba Titan Solar,NM,390,148,1,Genki,1601,2304,1859,,,36,,,,,,,,,,,5800
"Palmetto Clean Technology, Inc",OH,389,1154,1,Guy,9,154.8,71.72,,,,,,,,,,,,,,235.52
Equisolar Inc,TX,388,239,1,Genki,136.36,,,,,,,,,,,,,,,,136.36
Design 1 Group,TN,387,6058,1,Guy,300.6,166,1332,698.1,521.9,,4209.73,11080,,,,,,,,,18308.33
Big Dog Solar,CO,386,2685,1,Genki,209.66,281.35,224.6,324.15,506,1276.13,1181.6,640.8,96.07,138.6,421.84,131.1,677.39,98.75,40.59,,6248.63
Royal Wholesale Electric - Spr,UT,396,6692,1,Genki,173.5,,,,,,,,,,,,,,,,173.5
Penguin Home Solutions Inc.,CA,395,6435,1,Genki,34.4,,,,,,,,,,,,,,,,34.4
"Palmetto Clean Technology, Inc",FL,394,5621,1,RyanW,1144.06,1616.3,1073.3,523.78,416.8,,,,,,,,,,,,4774.24
Solar Energy Systems Of Brevar,FL,2255,0,2,RyanW,97.2,327.6,,291.6,,,,,,,,,,,,,716.4
Renu Energy Solutions,SC,400,6058,1,RyanW,332,1993.6,2028.2,3409.2,1796,7285,4863.6,5160,,,40,,,153,,,27060.6
Lumina Solar,MD,399,9106,1,RyanW,26.1,,,811.8,8087.4,,,,,,,,,,,,8925.3
Hays Electrical,TX,398,3273,1,Genki,332,,3418.7,2484.64,3489.5,5053.3,3729.6,399.6,,,451,,,,,,19358.34
Cost Adjustments,TX,397,1987,1,Genki,36,,,,,,,,,,,,,,,,36
Vision Solar,NJ,408,8460,1,RyanW,4510,,,3320,,,,,,,,,,,,,7830
Sunbadger Solar,MN,407,4664,1,Guy,1224.5,4264,216,,,,,,,,,,,,,,5704.5
Sun Up Solar,NH,406,4991,1,RyanW,1692.8,4227.6,11078.9,12276.2,7653.8,10251,9193.4,9297.2,1641,489.8,184.8,,,,,,67986.5
Rectify Solar,IN,2257,0,2,Guy,2400.6,5385.4,252,,,,,,,,,,,,,,8038
Power Home Remodeling Group,AZ,2256,0,2,Genki,133.2,,,,,,,,,,,,,,,,133.2
Midwest Solar Power Llc,WI,403,4407,1,Guy,159.9,,680.32,,,465.6,1740,285,,,,,,541.2,,,3872.02
Florida Sun Services,FL,402,5621,1,RyanW,36,178.3,498.4,,,,,,,,,,,,,,712.7
Booth Elec Dba Pure Solar,FL,401,8018,1,RyanW,266.4,,36.08,,,,,,,,,,,,,,302.48
Solgen Electric,UT,414,6692,1,Genki,121.5,,,,,,,,,,,,,,,,121.5
Solcius Shop,NV,413,4090,1,Genki,1660,,,7.2,,173.2,,,,,,,,,,,1840.4
Solar Installations By Marcor,NY,2136,0,2,RyanW,10651.32,24078,17287.36,9352.6,17665.32,10266.92,6036.04,6215.68,3205.08,,,,,,,,104758.32
Nj Solar Power,NJ,2258,0,2,RyanW,12313.76,4435.2,,,,,,,20619.8,,,,,,,,37368.76
Florida Power Management,FL,410,5621,1,RyanW,430,623,2554.4,368,,,,879,,,,,,,,,4854.4
816 Solar Pros,MO,409,3584,1,Guy,43,532.8,,2866.67,1762.94,558.83,380,720,183,60,200,306,,,,,7613.24
The Green Panel,MI,2137,0,2,Guy,6206,10692,6026.4,3013.2,6123.6,6123.6,12370.8,7667.2,5703.6,8650.8,6026.4,10948.2,3693.6,2916,,,96161.4
Sun Badger Solar Llc,IL,2259,0,2,Guy,6207.2,43794.2,57946,37296,,,,,,,,,,,,,145243.4
All Energy,MN,416,4664,1,Guy,5479.6,8168.75,10001.68,7944.11,1238.4,6733.19,4757.54,8413.45,2307,,,,,,,,55043.72
365 Solar Energy Llc,NC,415,1132,1,RyanW,666,,,124.6,,,,,,,,,,,,,790.6
Sunpower Fl,FL,428,5621,1,RyanW,793,1856,1426,1094,2655.9,,,,,,,,,,,,7824.9
Sunpower,NJ,427,4984,1,RyanW,167.45,741.45,,1082.4,996,,,,,,,,,,,,2987.3
Sandbox Solar,CO,426,1875,1,Genki,183,170.5,609.1,,4.15,,,,,,,,,,,,966.75
Prepaid Sales,AZ,424,8756,1,Genki,460.92,664,,270,1073.08,35.7,,271.32,43,,86,,79.08,270.6,258,,3511.7
Premier Solar Solutions,NY,2260,0,2,RyanW,827.2,,,,,,,,,,,,,,,,827.2
"Palmetto  Clean Technology, In",NJ,423,5887,1,RyanW,18.25,27.77,,,,,,,,,,,,,,,46.02
Earthlight - Solar Only,CT,422,4984,1,RyanW,80,,,,,,,,,,,,,,,,80
Cod/Sunny Mac Llc,DE,421,5887,1,RyanW,3660.51,,,,,,,,,,,,,,,,3660.51
Capital Sun Group,MD,420,9106,1,RyanW,114.6,58.7,,,,,,,27.06,,,,,,,,200.36
Blue Raven Solar,NC,419,1875,1,RyanW,43,,,,,,,,,,,,,,,,43
"Solar Energy Consulting, Llc",AZ,432,8756,1,Genki,360.8,,,,415,,,,,,,,,,,,775.8
"Palmetto Clean Technology, Inc",SC,431,1132,1,RyanW,1259.32,,311.5,,124.6,,,,,,,,,,,,1695.42
Ced - Sacramento,CA,430,7605,1,Genki,3.6,232,,,,,,,,,,,,,,,235.6
Az Sun Services-Ensemble Sunli,AZ,429,8756,1,Genki,446.8,,,,,,,,,,,,,,,,446.8
Powur Pbc,NC,436,6058,1,RyanW,322.2,623,77.4,,,,,,,,,,,,,,1022.6
Old Colonial Contracting Inc,MA,435,224,1,RyanW,580,266.4,1832.5,,244.9,713.2,,,,,,,,,,,3637
Freehold 06,NJ,2628,0,5,RyanW,790,430,,1580.8,3822.6,5518.2,9239,538,-108,,,,,,,,21810.6
Energy Renovation Center,CA,434,6435,1,Genki,343.68,214.8,,,,137.6,,986.24,,,,,,,,,1682.32
365 Solar Energy Llc,SC,433,1132,1,RyanW,79,,,,,,,,,,,,,,,,79
Usesi Guest,WA,2460,0,4,Genki,1245,,,,,,,,,,,,,,,,1245
Rfk Solar,CA,441,6435,1,Genki,128.06,124.6,,,,,,,,,,,,,,,252.66
Elec3phase Electrical Contract,FL,440,8618,1,RyanW,7562,15907.8,3189.24,2099.6,,,,,,,,,,,,,28758.64
Construction Art,FL,439,4560,1,RyanW,498,64.7,134.3,36,,,,,,,,,,,,,733
Cod Only,MD,438,9106,1,RyanW,95.12,1434.85,1049.14,1144.2,255,451,581,,360.8,385.2,1409.75,904.04,2610.4,2087.58,1446.22,1010.55,15224.85
"Suncor Solar Of Florida, Llc",FL,447,5888,1,RyanW,133.2,1561.87,213.8,,,,,,,,,,,,,,1908.87
Soleil Energy Solutions Llc/Co,TX,446,239,1,Genki,498.4,262.2,,,,,,,,,,,,,,,760.6
Shippee Solar & Construction,CT,445,4984,1,RyanW,137.25,457.5,232.9,1697,,498.4,,124.6,90.2,747.6,489.8,373.8,,1172.6,541.2,,6562.85
Kw Solar Solutions,DE,444,5887,1,RyanW,938.16,1263.52,,2289.58,,,,,,,,,,,,,4491.26
Exact Energy Partners Llc,PA,2141,0,2,RyanW,23542.86,74752.56,30261.28,29399.12,113365.28,6336.4,2581,10166,9165.04,,,583.2,,,,,300152.74
Cod Sales,CT,442,4984,1,RyanW,1.22,839.23,150.1,83,1053.8,219.04,198.55,216.2,748.35,360.8,451,1348.8,988,902,53.7,,7613.79
Voltaic Solaire,NY,2261,0,2,RyanW,542.6,,,,,,,,,,,,,,,,542.6
Rising Sun,KS,455,3584,1,Guy,223.4,,,,,,,,,,,,,,,,223.4
Rethink Electric,IL,454,4950,1,Guy,128.8,120.5,,,,,,,,,,,,,,,249.3
Lunex Power Inc,MA,453,224,1,RyanW,129,2949.8,963.2,1204,781.31,103.2,43,580,709.5,688,2079.8,,811.8,,,,11042.61
Lifetime Solar,KS,452,3584,1,Guy,43,,610.4,,20,,,,,,,,,,,,673.4
Iowa Solar,IA,451,987,1,Guy,120,,,,,,,,,,,,,,,,120
Emerald Sun Savers,FL,450,5621,1,RyanW,489.8,,,268.5,,,,,,,,,,,,,758.3
Dba Green Sun Solar Solutions,TX,449,1987,1,Genki,345.15,,,,,,,,,,,,,,,,345.15
Trinity Solar,MA,467,4984,1,RyanW,535.2,41.5,457.5,1332,1245,1495.2,747.6,,,,,,,,,,5854
Sunnova Energy Corp-Direct Pay,AZ,465,8756,1,Genki,1074,,,,,,,,,,,,,,,,1074
Sunlight Solar,VA,464,6408,1,RyanW,356.6,350,124.86,,,,,,,,,,,,,,831.46
Soleil Energy Solutions Llc,TX,463,236,1,Genki,223.4,,,,,,,,,,,,,,,,223.4
Orbit Energy & Power Llc,FL,2489,0,4,RyanW,1992,,,,,,,,,,,,,,,,1992
Nivo Solar,TX,462,237,1,Genki,83,249,166,498,484.75,258,,43,,,,,,,,,1781.75
Morg,PA,461,5887,1,RyanW,57.9,,,,,,,,,,,,,,,,57.9
Middletow 01,NJ,2624,0,5,RyanW,498,,,,180.4,498,,,726,249.2,,,,,,,2151.6
Henderson Electric,CA,460,7605,1,Genki,108.24,3111.2,15.84,,,,293.46,,,,992.2,,,,,,4520.94
Green Solar Technologies,IA,459,4664,1,Guy,437.75,1248.86,324.8,,,,,,,,,,,,,,2011.41
Cost Adjustments,FL,458,5888,1,RyanW,1883.14,,,,,,,,,,,,,,,,1883.14
Cod Equisolar,NV,457,4090,1,Genki,211.65,99.6,,,,,,,,,,,,,,,311.25
603 Electric,NH,456,224,1,RyanW,812,696,,,,,,,,,,,,,,,1508
Trismart Solar,AZ,471,8756,1,Genki,86,6362.45,1470,180,,,,,,,,,,,,,8098.45
Sunlight Solar Energy Inc,CO,470,1127,1,Genki,8.3,,48.45,171.2,,,,,,,,,,,,,227.95
Strawberry Solar,MI,2133,0,2,Guy,2904,8320.8,7800.8,6288.4,5726.2,10801,11306.2,11167,2339,,,,,486,,,67139.4
