Year_Qtr,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Customer,State,Cust_ID,PC #
2024_Q3,,,,,,,,,,,,,,,,,Infinium Solar,CA,236,
2024_Q4,,,,,,,,,,,,,,,,,Infinium Solar,CA,236,
2025_Q1,,,,,,,,,,,,,,,,,Infinium Solar,CA,236,
2025_Q2,,,,,,,,,,,,,,,,,Infinium Solar,CA,236,
2025_Q3,,,,,,,,,,,,,,,,,Infinium Solar,CA,236,
2025_Q4,,,,,,,,,,,,,,,,,Infinium Solar,CA,236,
2022_Q1,4356.5,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2022_Q2,,1308.3,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2022_Q3,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2022_Q4,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2023_Q1,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2023_Q2,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2023_Q3,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2023_Q4,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2024_Q1,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2024_Q2,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2024_Q3,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2024_Q4,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2025_Q1,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2025_Q2,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2025_Q3,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2025_Q4,,,,,,,,,,,,,,,,,Greenlight Solar - Tx,LA,235,
2022_Q1,902,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2022_Q2,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2022_Q3,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2022_Q4,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2023_Q1,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2023_Q2,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2023_Q3,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2023_Q4,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2024_Q1,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2024_Q2,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2024_Q3,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2024_Q4,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2025_Q1,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2025_Q2,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2025_Q3,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2025_Q4,,,,,,,,,,,,,,,,,Switch Electric Llc,WA,244,
2022_Q1,2548.2,,,,,,,,,,,,,,,,Sunpro,VA,243,
2022_Q2,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2022_Q3,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2022_Q4,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2023_Q1,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2023_Q2,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2023_Q3,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2023_Q4,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2024_Q1,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2024_Q2,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2024_Q3,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2024_Q4,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2025_Q1,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2025_Q2,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2025_Q3,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2025_Q4,,,,,,,,,,,,,,,,,Sunpro,VA,243,
2022_Q1,290,,,,,,,,,,,,,,,,Palmetto,MA,242,
2022_Q2,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2022_Q3,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2022_Q4,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2023_Q1,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2023_Q2,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2023_Q3,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2023_Q4,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2024_Q1,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2024_Q2,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2024_Q3,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2024_Q4,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2025_Q1,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2025_Q2,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2025_Q3,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2025_Q4,,,,,,,,,,,,,,,,,Palmetto,MA,242,
2022_Q1,1458,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2022_Q2,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2022_Q3,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2022_Q4,,,,430,,,,,,,,,,,,,Our World Energy,AZ,241,
2023_Q1,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2023_Q2,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2023_Q3,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2023_Q4,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2024_Q1,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2024_Q2,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2024_Q3,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2024_Q4,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2025_Q1,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2025_Q2,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2025_Q3,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2025_Q4,,,,,,,,,,,,,,,,,Our World Energy,AZ,241,
2022_Q1,1412.6,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2022_Q2,,680.4,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2022_Q3,,,972,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2022_Q4,,,,2167.6,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2023_Q1,,,,,2638.98,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2023_Q2,,,,,,1555.2,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2023_Q3,,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2023_Q4,,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2024_Q1,,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2024_Q2,,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2024_Q3,,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2024_Q4,,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2025_Q1,,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2025_Q2,,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2025_Q3,,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2025_Q4,,,,,,,,,,,,,,,,,Ecoliving Inc Dba Solar Ventur,CA,240,
2022_Q1,1010.4,,,,,,,,,,,,,,,,Circa Energy,MD,239,
2022_Q2,,2829.64,,,,,,,,,,,,,,,Circa Energy,MD,239,
2022_Q3,,,3706.5,,,,,,,,,,,,,,Circa Energy,MD,239,
2022_Q4,,,,10243.78,,,,,,,,,,,,,Circa Energy,MD,239,
2023_Q1,,,,,5012.55,,,,,,,,,,,,Circa Energy,MD,239,
2023_Q2,,,,,,6051.39,,,,,,,,,,,Circa Energy,MD,239,
2023_Q3,,,,,,,6934.27,,,,,,,,,,Circa Energy,MD,239,
2023_Q4,,,,,,,,6839.5,,,,,,,,,Circa Energy,MD,239,
2024_Q1,,,,,,,,,923.45,,,,,,,,Circa Energy,MD,239,
2024_Q2,,,,,,,,,,706.28,,,,,,,Circa Energy,MD,239,
2024_Q3,,,,,,,,,,,,,,,,,Circa Energy,MD,239,
2024_Q4,,,,,,,,,,,,,,,,,Circa Energy,MD,239,
2025_Q1,,,,,,,,,,,,,,,,,Circa Energy,MD,239,
2025_Q2,,,,,,,,,,,,,,,,,Circa Energy,MD,239,
2025_Q3,,,,,,,,,,,,,,,,,Circa Energy,MD,239,
2025_Q4,,,,,,,,,,,,,,,,,Circa Energy,MD,239,
2022_Q1,22640,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2022_Q2,,12930,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2022_Q3,,,33713,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2022_Q4,,,,180,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2023_Q1,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2023_Q2,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2023_Q3,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2023_Q4,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2024_Q1,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2024_Q2,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2024_Q3,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2024_Q4,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2025_Q1,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2025_Q2,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2025_Q3,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2025_Q4,,,,,,,,,,,,,,,,,Sunrgy Llc,TX,251,
2022_Q1,27135.78,,,,,,,,,,,,,,,,Sunnymac,DE,250,
2022_Q2,,76930.36,,,,,,,,,,,,,,,Sunnymac,DE,250,
2022_Q3,,,94846.74,,,,,,,,,,,,,,Sunnymac,DE,250,
2022_Q4,,,,8463.36,,,,,,,,,,,,,Sunnymac,DE,250,
2023_Q1,,,,,,,,,,,,,,,,,Sunnymac,DE,250,
2023_Q2,,,,,,332,,,,,,,,,,,Sunnymac,DE,250,
2023_Q3,,,,,,,381.8,,,,,,,,,,Sunnymac,DE,250,
2023_Q4,,,,,,,,215.8,,,,,,,,,Sunnymac,DE,250,
2024_Q1,,,,,,,,,144.32,,,,,,,,Sunnymac,DE,250,
2024_Q2,,,,,,,,,,,,,,,,,Sunnymac,DE,250,
2024_Q3,,,,,,,,,,,54.12,,,,,,Sunnymac,DE,250,
2024_Q4,,,,,,,,,,,,,,,,,Sunnymac,DE,250,
2025_Q1,,,,,,,,,,,,,,,,,Sunnymac,DE,250,
2025_Q2,,,,,,,,,,,,,,,,,Sunnymac,DE,250,
2025_Q3,,,,,,,,,,,,,,,,,Sunnymac,DE,250,
2025_Q4,,,,,,,,,,,,,,,,,Sunnymac,DE,250,
2022_Q1,249,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2022_Q2,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2022_Q3,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2022_Q4,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2023_Q1,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2023_Q2,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2023_Q3,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2023_Q4,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2024_Q1,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2024_Q2,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2024_Q3,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2024_Q4,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2025_Q1,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2025_Q2,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2025_Q3,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2025_Q4,,,,,,,,,,,,,,,,,Palmetto Solar,IL,249,
2022_Q1,1876.2,,,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2022_Q2,,186.9,,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2022_Q3,,,1559.6,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2022_Q4,,,,2546.4,,,,,,,,,,,,,Infenergy Llc,FL,248,
2023_Q1,,,,,98.8,,,,,,,,,,,,Infenergy Llc,FL,248,
2023_Q2,,,,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2023_Q3,,,,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2023_Q4,,,,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2024_Q1,,,,,,,,,75.83,,,,,,,,Infenergy Llc,FL,248,
2024_Q2,,,,,,,,,,43,,,,,,,Infenergy Llc,FL,248,
2024_Q3,,,,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2024_Q4,,,,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2025_Q1,,,,,,,,,,,,,225.5,,,,Infenergy Llc,FL,248,
2025_Q2,,,,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2025_Q3,,,,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2025_Q4,,,,,,,,,,,,,,,,,Infenergy Llc,FL,248,
2022_Q1,83,,,,,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2022_Q2,,,,,,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2022_Q3,,,359.4,,,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2022_Q4,,,,83,,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2023_Q1,,,,,3373.97,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2023_Q2,,,,,,1235.94,,,,,,,,,,,Go Solar Power Llc,FL,247,
2023_Q3,,,,,,,183.44,,,,,,,,,,Go Solar Power Llc,FL,247,
2023_Q4,,,,,,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2024_Q1,,,,,,,,,86,,,,,,,,Go Solar Power Llc,FL,247,
2024_Q2,,,,,,,,,,559.71,,,,,,,Go Solar Power Llc,FL,247,
2024_Q3,,,,,,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2024_Q4,,,,,,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2025_Q1,,,,,,,,,,,,,180.4,,,,Go Solar Power Llc,FL,247,
2025_Q2,,,,,,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2025_Q3,,,,,,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2025_Q4,,,,,,,,,,,,,,,,,Go Solar Power Llc,FL,247,
2022_Q1,2702.6,,,,,,,,,,,,,,,,Bright Home Solar Dba Florida ,FL,246,
2022_Q2,,61095.92,,,,,,,,,,,,,,,Bright Home Solar Dba Florida ,FL,246,
2022_Q3,,,90245.01,,,,,,,,,,,,,,Bright Home Solar Dba Florida ,FL,246,
2022_Q4,,,,26565.5,,,,,,,,,,,,,Bright Home Solar Dba Florida ,FL,246,
2023_Q1,,,,,8261.7,,,,,,,,,,,,Bright Home Solar Dba Florida ,FL,246,
2023_Q2,,,,,,2298,,,,,,,,,,,Bright Home Solar Dba Florida ,FL,246,
2023_Q3,,,,,,,685.5,,,,,,,,,,Bright Home Solar Dba Florida ,FL,246,
2023_Q4,,,,,,,,5606.1,,,,,,,,,Bright Home Solar Dba Florida ,FL,246,
2024_Q1,,,,,,,,,4503.5,,,,,,,,Bright Home Solar Dba Florida ,FL,246,
2024_Q2,,,,,,,,,,3914.99,,,,,,,Bright Home Solar Dba Florida ,FL,246,
2024_Q3,,,,,,,,,,,1912.24,,,,,,Bright Home Solar Dba Florida ,FL,246,
2024_Q4,,,,,,,,,,,,1215.6,,,,,Bright Home Solar Dba Florida ,FL,246,
2025_Q1,,,,,,,,,,,,,4088.78,,,,Bright Home Solar Dba Florida ,FL,246,
2025_Q2,,,,,,,,,,,,,,4239.4,,,Bright Home Solar Dba Florida ,FL,246,
2025_Q3,,,,,,,,,,,,,,,2521.6,,Bright Home Solar Dba Florida ,FL,246,
2025_Q4,,,,,,,,,,,,,,,,1026.8,Bright Home Solar Dba Florida ,FL,246,
2022_Q1,203.95,,,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2022_Q2,,271.75,,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2022_Q3,,,142.75,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2022_Q4,,,,43,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2023_Q1,,,,,89.6,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2023_Q2,,,,,,43,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2023_Q3,,,,,,,562.25,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2023_Q4,,,,,,,,316.23,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2024_Q1,,,,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2024_Q2,,,,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2024_Q3,,,,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2024_Q4,,,,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2025_Q1,,,,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2025_Q2,,,,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2025_Q3,,,,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2025_Q4,,,,,,,,,,,,,,,,,**Cod** Detach And Reset Solar,CO,245,
2022_Q1,223.4,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2022_Q2,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2022_Q3,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2022_Q4,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2023_Q1,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2023_Q2,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2023_Q3,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2023_Q4,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2024_Q1,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2024_Q2,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2024_Q3,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2024_Q4,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2025_Q1,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2025_Q2,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2025_Q3,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2025_Q4,,,,,,,,,,,,,,,,,Zenernet Llc,NE,264,
2022_Q1,373.5,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2022_Q2,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2022_Q3,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2022_Q4,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2023_Q1,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2023_Q2,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2023_Q3,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2023_Q4,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2024_Q1,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2024_Q2,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2024_Q3,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2024_Q4,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2025_Q1,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2025_Q2,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2025_Q3,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2025_Q4,,,,,,,,,,,,,,,,,Tron Solar Llc,IL,263,
2022_Q1,1074,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2022_Q2,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2022_Q3,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2022_Q4,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2023_Q1,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2023_Q2,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2023_Q3,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2023_Q4,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2024_Q1,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2024_Q2,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2024_Q3,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2024_Q4,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2025_Q1,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2025_Q2,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2025_Q3,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2025_Q4,,,,,,,,,,,,,,,,,Sunpro Solar,TX,262,
2022_Q1,531.2,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2022_Q2,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2022_Q3,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2022_Q4,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2023_Q1,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2023_Q2,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2023_Q3,,,,,,,180,,,,,,,,,,"Solar Works, Llc",CO,261,
2023_Q4,,,,,,,,567.5,,,,,,,,,"Solar Works, Llc",CO,261,
2024_Q1,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2024_Q2,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2024_Q3,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2024_Q4,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2025_Q1,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2025_Q2,,,,,,,,,,,,,,217.1,,,"Solar Works, Llc",CO,261,
2025_Q3,,,,,,,,,,,,,,,90.2,,"Solar Works, Llc",CO,261,
2025_Q4,,,,,,,,,,,,,,,,,"Solar Works, Llc",CO,261,
2022_Q1,3478.39,,,,,,,,,,,,,,,,Positive Solar,AZ,260,
2022_Q2,,4780.5,,,,,,,,,,,,,,,Positive Solar,AZ,260,
2022_Q3,,,2214.42,,,,,,,,,,,,,,Positive Solar,AZ,260,
2022_Q4,,,,8025.67,,,,,,,,,,,,,Positive Solar,AZ,260,
2023_Q1,,,,,2607.26,,,,,,,,,,,,Positive Solar,AZ,260,
2023_Q2,,,,,,457.98,,,,,,,,,,,Positive Solar,AZ,260,
2023_Q3,,,,,,,2486.01,,,,,,,,,,Positive Solar,AZ,260,
2023_Q4,,,,,,,,36.72,,,,,,,,,Positive Solar,AZ,260,
2024_Q1,,,,,,,,,34.56,,,,,,,,Positive Solar,AZ,260,
2024_Q2,,,,,,,,,,43.92,,,,,,,Positive Solar,AZ,260,
2024_Q3,,,,,,,,,,,486.36,,,,,,Positive Solar,AZ,260,
2024_Q4,,,,,,,,,,,,,,,,,Positive Solar,AZ,260,
2025_Q1,,,,,,,,,,,,,,,,,Positive Solar,AZ,260,
2025_Q2,,,,,,,,,,,,,,,,,Positive Solar,AZ,260,
2025_Q3,,,,,,,,,,,,,,,,,Positive Solar,AZ,260,
2025_Q4,,,,,,,,,,,,,,,,,Positive Solar,AZ,260,
2022_Q1,822,,,,,,,,,,,,,,,,Northeast Solar Dba Revoluson,MA,259,
2022_Q2,,1190,,,,,,,,,,,,,,,Northeast Solar Dba Revoluson,MA,259,
2022_Q3,,,6768,,,,,,,,,,,,,,Northeast Solar Dba Revoluson,MA,259,
2022_Q4,,,,3010,,,,,,,,,,,,,Northeast Solar Dba Revoluson,MA,259,
2023_Q1,,,,,4998,,,,,,,,,,,,Northeast Solar Dba Revoluson,MA,259,
2023_Q2,,,,,,1751,,,,,,,,,,,Northeast Solar Dba Revoluson,MA,259,
2023_Q3,,,,,,,2150,,,,,,,,,,Northeast Solar Dba Revoluson,MA,259,
2023_Q4,,,,,,,,5198,,,,,,,,,Northeast Solar Dba Revoluson,MA,259,
2024_Q1,,,,,,,,,,,,,,,,,Northeast Solar Dba Revoluson,MA,259,
2024_Q2,,,,,,,,,,2381.2,,,,,,,Northeast Solar Dba Revoluson,MA,259,
2024_Q3,,,,,,,,,,,721.6,,,,,,Northeast Solar Dba Revoluson,MA,259,
2024_Q4,,,,,,,,,,,,1533.4,,,,,Northeast Solar Dba Revoluson,MA,259,
2025_Q1,,,,,,,,,,,,,1581.6,,,,Northeast Solar Dba Revoluson,MA,259,
2025_Q2,,,,,,,,,,,,,,1916.2,,,Northeast Solar Dba Revoluson,MA,259,
2025_Q3,,,,,,,,,,,,,,,455.6,,Northeast Solar Dba Revoluson,MA,259,
2025_Q4,,,,,,,,,,,,,,,,184.8,Northeast Solar Dba Revoluson,MA,259,
2022_Q1,1172.6,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2022_Q2,,541.2,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2022_Q3,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2022_Q4,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2023_Q1,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2023_Q2,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2023_Q3,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2023_Q4,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2024_Q1,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2024_Q2,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2024_Q3,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2024_Q4,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2025_Q1,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2025_Q2,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2025_Q3,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
2025_Q4,,,,,,,,,,,,,,,,,New Prarie Construction,IL,258,
